"","date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
"1",2020-01-23,"R",NA,"estimate",1.69103503523452,1.63676678467869,0.840881229553293,0.636985635046913,0.830656941403245,0.997616654533642,2.35080933402415,2.44368046460414,2.63889582916074
"2",2020-01-24,"R",NA,"estimate",1.67841550370068,1.61502710326758,0.823551299770349,0.618063961877008,0.841307695491103,0.999128115856226,2.32152825137351,2.41099148583994,2.58493646431147
"3",2020-01-25,"R",NA,"estimate",1.66287101846412,1.59194883067727,0.805186365224499,0.598694099695188,0.853010472053259,1.00062531413272,2.28898141120113,2.37291719372345,2.53150595558171
"4",2020-01-26,"R",NA,"estimate",1.64756407243215,1.56775535858046,0.785891895548308,0.579163585448209,0.860633234574802,1.00208501847736,2.2546311186906,2.33061443303433,2.47002693298631
"5",2020-01-27,"R",NA,"estimate",1.63011092933788,1.54268257678662,0.765810209738046,0.559714994106396,0.868935039293387,1.00348763034365,2.22056101931306,2.28757832504006,2.40519508087988
"6",2020-01-28,"R",NA,"estimate",1.61096711556157,1.51697513534861,0.745118831521254,0.540546601613203,0.870594795880578,1.00481776966623,2.18245464638088,2.24357459758007,2.34659519180261
"7",2020-01-29,"R",NA,"estimate",1.59207150707875,1.49088334337299,0.724026952451796,0.521817511305523,0.872173947935933,1.01337271272654,2.14014574573447,2.19632791475024,2.28355917092148
"8",2020-01-30,"R",NA,"estimate",1.57359019283495,1.46466044353795,0.702770307989748,0.503655297717483,0.873407520836134,1.07889812823997,2.08794122836674,2.15034606900339,2.22229798899258
"9",2020-01-31,"R",NA,"estimate",1.5594476938775,1.4385600105244,0.681604927034254,0.486164286208568,0.874513111004891,1.08988965244604,2.04081766757737,2.10264134044064,2.16589323873401
"10",2020-02-01,"R",NA,"estimate",1.5795039502644,1.41283326551766,0.660800320312132,0.469432902745995,0.8753434291159,1.09094632049124,1.99262817324054,2.05121893728271,2.1121703082781
